run,temp,temppoor,L1temp,L1temppoor,L2temp,L2temppoor,L3temp,L3temppoor,L4temp,L4temppoor,L5temp,L5temppoor,temp2,temp2poor,L1temp2,L1temp2poor,L2temp2,L2temp2poor,L3temp2,L3temp2poor,L4temp2,L4temp2poor,L5temp2,L5temp2poor,tlin,tlinpoor,tsq,tsqpoor
303,.0098257,.0205021,-.0049426,-.0020566,.0023265,-.0073186,.00179,.0232432,.0001096,.0081363,.0018899,.014732,-.0005401,-.0007704,.0002052,.0002307,-.0001757,.0000747,-.0002476,-.0006106,-.0000276,-.0001049,-.0000145,-.0003685,.0109991,.0572384,-.0008004,-.001549
304,.0113921,-.0106468,-.0048353,.0102868,-.0031065,-.0409992,-.0063023,.0112027,.003595,-.009923,.0015186,.0015888,-.0005444,-.0001179,.0002591,-.0000818,.0000227,.000883,.0001827,-.000362,-.000225,.0003833,.0000998,-.0000973,.0022615,-.0384908,-.0002051,.0006073
305,.0014625,.00135,-.0115165,.0090794,-.0089769,.017294,-.0024292,.0340972,-.0018123,.0199475,.0079348,.0152772,-4.94e-06,-.0003643,.0004876,-.0000157,.000307,-.000446,-.0000552,-.0008259,.0000162,-.0002389,-.0003129,-.0004034,-.0153375,.0970452,.0004379,-.0022941
306,.0198885,-.0053631,-.0069467,.0095691,-.0032337,-.0225894,-.0041361,.0044704,.0030805,-.0051341,.0115518,.0016903,-.0005962,-.0001471,.0003202,-.000102,.000013,.0004746,-.0000875,-.0002592,-.0000889,.0001813,-.0004189,-.000052,.0202044,-.0173568,-.0008583,.0000955
307,.0071454,-.0339868,-.0059221,-.0120976,-.0023817,-.0049986,-.0080162,.0046126,-.0034178,.006817,-.0003518,-.0008404,-.000357,.0006115,.0001796,.0002983,2.98e-06,.000022,.0003647,-.0002655,.0001653,-.0000548,.0000721,-.0000737,-.0129442,-.0404939,.0004277,.0005378
308,.0181992,.0014155,-.0047918,-.0041903,-.0036018,-.0108242,.0032057,-.0073385,-.0060968,-.0026659,-.0014323,.0172623,-.0007063,-.0002258,.0002332,.000216,.0002346,.0002948,-.0002871,.0001434,.0002816,.0002753,.0001302,-.0004125,.0054822,-.0063412,-.0001138,.0002913
309,.0051482,.0105182,-.0085136,-.0075634,-.007185,-.0068155,-.0089558,-.0069898,.0024215,.0173061,.006593,.0061105,-.0003286,-.0005059,.0003094,.0003044,.0000677,.0002307,.0003478,.0000685,-.0003204,-.00025,-.0001117,-.0002435,-.0104917,.0125662,-.0000359,-.0003958
310,.0151223,-.0068886,-.0039633,-.0034267,-.0002735,-.0380931,-.00729,.0035973,.0092436,-.006434,.0028396,.0125052,-.0007345,-.0001733,.0003365,.0001235,-.0001407,.0006802,.0002129,-.0002291,-.0004672,.000368,-.0001094,-.0004217,.0156788,-.0387399,-.0009024,.0003478
311,.004183,-.0276882,-.0106175,-.0061187,-.0105575,-.0492943,-.0057022,-.0065054,-.0022659,-.0216189,.011569,.0041482,-.0000938,.0003298,.0004,.0002088,.0003714,.0008961,.0002033,.0001397,.0002157,.0005608,-.0004714,-.0001022,-.0133911,-.1070773,.0006251,.0020329
312,.0093588,.0020895,-.012831,.008094,-.0062387,-.0054431,-.0003233,.0132996,.000746,.0134748,.0090142,.0284935,-.0003237,-.0004782,.0004553,-.0000452,.0001296,.0000262,-.0001344,-.0003343,-.0000144,-.000205,-.0003043,-.0006206,-.0002739,.0600082,-.0001919,-.0016572
313,.0091918,-.0327828,-.0099696,-.0091514,-.0011198,-.0183954,-.0045777,.0117664,.002085,-.0193566,.0028217,-.0025733,-.0005043,.0005217,.0003988,.0004451,-8.52e-06,.0001868,.0001513,-.0003941,-.0000757,.0005569,.0000444,4.55e-08,-.0015685,-.070493,5.97e-06,.0013166
314,.0047661,-.0249512,-.0108553,-.0118391,-.0086322,-.0551347,-.0009016,.0114187,-.0022788,-.0370522,.0062218,-.0104831,-.0001728,.0002647,.0004584,.0003096,.0002942,.0011557,-.0001007,-.0004885,.0001347,.0009657,-.0001674,.0000817,-.0116799,-.1280416,.0004464,.0022889
315,.007686,-.0077289,-.0148314,.0074801,-.0091618,-.035999,-.0066632,.0188488,-.0043085,-.0137494,.0143179,.0051959,-.0004988,.0000556,.0003675,.0000131,.0002373,.0006773,-.000012,-.0006102,.0000832,.0005111,-.0003822,-.000267,-.012961,-.0259524,-.000205,.0003799
316,.0050858,.0013268,-.0090301,-.0089622,-.0088842,-.0148398,-.0092812,.0001713,.0003021,.0047699,.0087568,.0087563,-.000236,-.000077,.000423,.0003272,.0003153,.0003498,.0003691,-.0000713,-.0000642,.0002409,-.0002064,-.00022,-.0130508,-.0087777,.0006007,.0005495
317,.0062514,-.0215156,-.0123517,.0048314,-.0043663,-.0576669,.0004502,.0251428,.0020472,-.021572,.0011797,.003525,-.0003058,.0002113,.0004834,.0001087,.0001111,.0012241,-.0001834,-.000772,-.0001513,.0005304,-.0000116,-.0000773,-.0067895,-.0672553,-.0000577,.0012252
318,.0173451,.0340073,-.0086905,.0007262,-.0042366,-.0148489,-.0072658,.0116523,.0037668,.0032894,.0034324,.0183037,-.0008553,-.0010591,.0003915,.0002346,.0001225,.0002675,.0002311,-.000357,-.0001818,.00006,.0000209,-.0003445,.0043515,.0531301,-.0002709,-.0011985
319,.013024,.0072915,-.0072956,-.017987,-.0014259,-.0045169,-.0017639,-.0088021,.0057713,.0070403,.0047542,.0069979,-.0003621,-.0002698,.0002506,.0004339,-.0000386,.000111,3.95e-06,-.0000978,-.0002157,.0000293,-.0001852,-.0001495,.0130641,-.0099763,-.000547,.0000572
320,.0092768,-.0073188,-.0115886,.002756,-.009223,-.02751,-.0052966,.0049118,-.0054783,-.0007138,.0105905,.008286,-.0004921,-.0001873,.0003721,.0001191,.0003093,.0006068,3.23e-06,-.0002359,.0002432,.0001085,-.0003895,-.0002959,-.0117192,-.0195888,.0000462,.0001152
321,.0001858,.0291648,-.0061018,.009139,-.0013967,.0020822,-.0016052,-.0036762,.0010228,-.019703,-.000707,-.0042927,-.000212,-.0007865,.000278,-.0001171,.0000167,-.0001987,.0000346,-.0001416,-.0001219,.0006279,.0000561,.0000929,-.0086021,.0127142,.0000515,-.0005231
322,.018628,-.0048487,-.006807,-.005573,-.0057573,.0205959,-.0117293,-.0218656,.0048614,-.0005209,.0107404,-.0012075,-.0006383,-.000147,.0003814,.0001432,.0001375,-.0004695,.0004619,.0003473,-.0001366,.0001636,-.0002068,-.000028,.0099362,-.0134198,-9.27e-07,9.72e-06
323,.0129381,-.0110548,-.0047925,-.009725,-.0023065,.015352,-.0017854,.0094509,.0088806,-.0124048,.0009859,-.0030394,-.0005898,.000085,.000205,.0003009,.0000108,-.0003811,.0000632,-.0004293,-.0003868,.0003854,.0000774,-.0001033,.0139204,-.0114212,-.0006203,-.0001423
324,.0111748,.0121574,-.0109467,-.015554,-.0022609,-.0164747,-.0021258,-.0108947,.0029884,.0070387,.0037089,.0078869,-.0004421,-.0004636,.0004714,.00048,.000024,.0002605,.0000595,1.03e-06,-.0000989,.0000474,-.0000534,-.000151,.0025387,-.0158402,-.0000395,.0001745
325,.0066567,-.0146576,-.0075044,-.0077683,-.0024551,-.044131,-.0104322,-.0007349,.0045559,-.0183343,.0069388,-.0046281,-.0003155,-.0000262,.000231,.0002304,-.0000629,.0007979,.0004026,-.0001974,-.0002713,.0004483,-.0001964,.0000617,-.0022404,-.0902542,-.0002125,.0013147
326,.0069864,.0182888,-.0107596,.0181198,.0010096,-.0162341,-.006701,.0185596,-.0032741,-.0059479,.005096,-.0022003,-.0003372,-.0007021,.0004667,-.0002854,-.000056,.0002908,.0002165,-.0005066,.0002262,.0003299,-.0002065,.0000451,-.0076428,.0305858,.0003098,-.0008282
327,.003425,.0067721,-.0134215,.0043991,-.0079271,-.0264774,-.0044362,.0001974,-.0012261,-.0155254,.0097954,.0041957,-.0003909,-.0002186,.0005326,.0000668,.0002426,.0004638,.0000232,-.000267,.0001184,.0005623,-.0003849,-.0001636,-.0137905,-.0264385,.0001408,.0004437
328,.0137726,.0059118,-.0149028,-.0101662,-.0057838,-.0138772,-.0091273,-.009013,.0031613,.010192,.0023723,.0009409,-.0005143,-.000346,.0005862,.0003571,.0001178,.0002378,.0002987,.0000823,-.0001954,-.0001599,-.0000259,-.0001294,-.0105076,-.0160118,.0002671,.000042
329,.007373,.0177956,-.0097311,-.0068044,-.0035826,-.0148739,-.0073219,-.0084324,.0010804,.0106594,.0003771,.0090864,-.0002701,-.0006031,.0003442,.0002348,9.08e-06,.0002742,.0003186,-.0000147,-.0002515,-.0001598,.0000386,-.0002104,-.0118051,.0074306,.0001888,-.000479
330,.0111088,-.0153715,-.0098302,-.008762,-.005472,-.0144761,.0004624,.0048732,-.0036729,.0076767,.0031826,.0101773,-.000706,.0000517,.0003747,.0003901,.0002694,.000255,-.0000522,-.0001649,.0002323,-.0000849,-9.31e-06,-.0002406,-.0042211,-.0158823,.0001089,.0002064
331,.0098395,.017107,-.0077397,-.0071843,-.0062038,-.0129842,-.0076856,-.0057104,.0066376,-.000983,.0047869,.0125365,-.0003742,-.0006663,.0003099,.0002208,.0002605,.0001879,.0002648,-.0001185,-.0001836,.0002009,.0000242,-.0002358,-.0003652,.0027817,.0003015,-.0004111
332,.0079997,.005999,-.0149282,-.0162818,-.0128272,.0021653,-.0058032,-.0108044,-.0012046,.016603,.0096584,.0050625,-.0004512,-.0002889,.0006296,.0004948,.0004188,-.0000748,.0000758,.0000998,.0001724,-.0002406,-.0002829,-.0002138,-.017105,.0027435,.0005623,-.0002235
333,.015155,.0071139,-.0052848,-.0044846,-.0054517,.0152283,-.0000958,.0085035,.0030286,.0008987,-.0022004,.0108981,-.0007198,-.0004875,.0001461,.0002836,.0001997,-.0005784,-.0000774,-.0003186,-.0000586,.0000661,.0002641,-.0002644,.0051508,.0381578,-.000246,-.0012993
334,.014072,-.0001982,-.0054793,.0022324,-.0020395,.0180618,-.0077462,.005786,.00174,.01282,.0005663,-.0022023,-.0005588,-.0003488,.0002663,.0001545,.0001548,-.0004615,.000152,-.0001527,-.0000871,-.0001682,.000062,.000059,.0011134,.0364998,-.0000107,-.0009178
335,.0145479,.0266732,-.009273,.0278041,-.0038063,.0031132,-.00353,.0270292,.0071079,-.0301003,-.001086,-.0121669,-.0007096,-.0007588,.0004086,-.0004953,.0001248,-.0002642,.0000493,-.0008072,-.0003018,.0007697,.0001071,.0001088,.0039603,.0423524,-.0003216,-.0014471
336,.0046357,.0026125,-.0179554,-.0028346,-.0114289,-.0302,.0004415,.0035812,-.0001793,-.0060853,.0169999,.0111977,-.0002391,-.0002187,.0005544,.0001571,.000285,.000576,-.0003569,-.000294,-.0000815,.0002666,-.0005431,-.0003073,-.0074864,-.0217286,-.0003813,.0001798
337,.0202869,.002366,-.0028228,.0135113,-.0023982,-.0362883,-.0018915,.0187089,-.0041628,-.0134874,-.0016021,.0130205,-.0007653,-.0003155,.0000636,-.0001483,.000095,.0006161,.0000177,-.0004542,.0002436,.000333,.0001944,-.0002975,.0074094,-.002169,-.000151,-.0002665
338,.0159611,.0267653,-.0042292,.0168098,.0026238,-.022958,-.0044368,.0364021,.00061,-.0193857,.0076414,.0179196,-.0005263,-.0007749,.0002881,-.0002051,-.0001059,.0004853,.0001025,-.0009029,-1.34e-06,.0005798,-.0002614,-.0004052,.0181703,.055553,-.0005043,-.0012231
339,.0129371,-.0126267,-.0092264,-.0027029,-.0076528,-.0323437,.0053953,-.0024044,.0010089,-.0081875,.0022771,.0010853,-.0005246,-3.70e-07,.000386,.0001474,.0002924,.000643,-.0003799,-7.71e-06,7.21e-06,.0003777,-.0000902,3.33e-06,.0047392,-.05718,-.0003091,.0011633
340,.0114157,-.000223,.000404,-.0093913,-.0010329,-.0132296,-.0042258,-.0074327,.0022552,.0072182,-.0016725,-.0037579,-.0005093,-.0002468,-.0000385,.0004111,-.0000626,.0001023,.0001518,-.0001464,-.0001356,-.000074,.0002176,.0000337,.0071435,-.0268164,-.0003766,.0000799
341,.0018422,-.0198867,-.0135842,-.0040746,-.0125052,-.0409887,.0009038,.0026331,-.0008111,-.0154207,.0117997,.0057872,-.0001981,.0003578,.0005454,.0001661,.0003149,.0007377,-.0002151,-.000409,.0000934,.0006452,-.0003624,-.0002022,-.0123548,-.0719504,.0001781,.0012956
342,.0146451,-.0034531,-.00484,-.0071859,-.0032339,-.030857,-.0031252,-.0006886,.0048556,.0050096,.0052629,.0113708,-.000506,-.0001403,.0003213,.0002601,-.0000606,.0005039,.0000321,-.0001106,-.0000501,.0000532,-.0002394,-.0003214,.0135643,-.0258041,-.0005026,.0002449
343,.0080822,-.0009508,-.0072727,-.0033237,.0021345,-.0388981,.0039212,.0088486,.0005023,-.0176422,.0032106,.0045594,-.0004172,-.0003381,.0002745,.0002434,-.0000692,.0006954,-.0001989,-.0003368,-4.68e-06,.0005637,-.000226,-.0000927,.010578,-.0474068,-.0006414,.0007349
344,.0129172,.0114233,-.0082244,-.016161,-.0032182,-.0031442,-.0014379,-.0120813,-.0054833,.0168051,.0047665,.0056142,-.0006175,-.0004974,.0003671,.0004154,.0001509,-2.59e-06,-.0000596,.000144,.000256,-.0002792,-.0000649,-.0002432,-.0006801,.0024562,.000032,-.000463
345,.0030241,-.0050587,-.018304,-.0048467,-.013193,-.0318352,-.0045862,-.0003513,-.0052452,-.0072346,.0116056,.0083685,-.0001981,-.0002138,.0005949,.0002371,.0003437,.000556,-.0000134,-.0000751,.0001223,.0001933,-.0003667,-.0002432,-.0266987,-.040958,.0004826,.0004543
346,.01244,.025034,-.0061864,.0086617,-.0001629,.0093574,.0007454,-.0130469,.0028676,-.0164573,.0027716,.0013484,-.0003729,-.000618,.0003012,-.0001093,.0000344,-.0002764,-.0000708,.0002255,-.0001101,.0004628,-.0001586,-.0000106,.0124753,.0148973,-.0003767,-.0003261
347,.0103151,.0024309,-.0047631,-.0094653,-.0081372,-.0125735,-.0046325,-.0083715,.002313,.0012119,.0079958,.0189041,-.0004752,-.000436,.0001853,.0003976,.0001481,.000339,.0000403,.0001045,-.0001333,.0000946,-.0001696,-.0003784,.0030912,-.0078633,-.0004044,.0001213
348,.0082026,.0056278,-.0038313,-.0054045,.0000833,-.00217,.0001407,.0061002,.0044558,.0050463,.0031417,.0004672,-.0003238,-.0003783,.000255,.0003114,.0001082,-.0001475,-.0000811,-.0003451,-.0001265,.0000337,-.0000811,-.0000454,.0121927,.009667,-.0002494,-.0005713
349,.0074777,.0136058,-.0119659,.0007739,-.0018223,-.0166834,-.0015875,-.0006112,-.0051562,-.0002208,.007462,-.006567,-.000436,-.0004782,.0005392,.0001556,-.0000255,.0002359,-.0000135,-.0001626,.0000952,.0003009,-.0001751,.0000654,-.0055921,-.0097028,-.0000157,.000117
350,.0078156,-.0056275,-.007975,.0035792,-.0017861,-.0391592,-.0065133,-.0022909,.0003469,-.0082792,.0058764,.0118471,-.0002347,-.0001394,.0002609,.0000273,-3.95e-06,.0008186,.0002228,-.0000453,-.0000118,.000389,-.0002496,-.0004154,-.0022354,-.0399305,-.0000162,.0006348
351,.0104167,-.0155539,-.0148154,-.000385,-.0152924,-.032159,-.0047441,.0055741,-.0033297,-.0119093,.0115823,.0063497,-.0005368,.0000718,.0004399,.0001889,.0005009,.0005719,-.0000328,-.000311,.0001831,.0004514,-.0003489,-.000112,-.0161826,-.0480833,.0002054,.0008609
352,.0100983,-.0209406,-.0089237,.0064169,-.0047718,-.0505516,.0035579,.0312028,-.0001482,-.0127715,.0009979,-.0037747,-.0005201,.0002815,.0003491,-.0000459,.0002146,.0009385,-.000354,-.0008101,-.0000438,.0003201,6.88e-06,.0000845,.0008104,-.0504188,-.0003474,.0007685
353,.0106942,.015749,-.0092364,.0008476,-.0074905,-.0291203,-.0031492,-.0016684,.0050747,-.000158,.0055135,-.0061224,-.0005943,-.0006717,.0003802,.0001071,.0001575,.0005372,-.000011,-.0000748,-.0003195,.0000425,-.0000472,.0000671,.0014063,-.0204725,-.0004342,7.27e-06
354,.003532,-.0234295,-.0124215,.004422,-.0063388,-.0435987,.0003443,.0145797,.0030714,-.0076227,.0069726,.0003907,-.0003393,.0004523,.0005011,.00003,.0001633,.0008233,-.0001352,-.0003575,-.0001945,.0004049,-.0002023,-.0000407,-.00484,-.0552586,-.0002068,.0013123
355,.0048052,.0096355,-.0134241,.001492,-.0116506,-.016972,-.0028397,.0056466,.0000296,-.0034674,.0029687,.0018982,-.0002965,-.000355,.0004639,.0000836,.0003807,.0003352,-.0001151,-.0001971,-.0001708,.0002019,-.0000873,-.0002225,-.0201109,-.0017672,.0001749,-.000154
356,.0091537,-.008634,-.0137438,-.0124016,-.0091007,-.0226476,-.0073502,-.0079241,-.0048584,-.0013409,.0089875,-.0143784,-.0004192,.0001253,.0004185,.0002904,.0001826,.0004076,.0001158,.0000374,-5.89e-06,.0001261,-.0002521,.0002826,-.0169119,-.0673268,.0000398,.0012695
357,.0058917,.0017522,-.0143841,-.008296,-.0062879,-.0207834,-.0008256,-.0037966,-.0049654,.0080909,.0097195,.0018599,-.0001663,-.0001877,.0005403,.0001757,.0001588,.0004315,-.0002118,-.0000639,.0001956,-.0000407,-.0004601,-.0000859,-.0108517,-.021173,.0000564,.0002288
358,.0133812,.0025876,-.0052491,-.0189706,-.0030139,.029339,-.0063791,-.0057191,.0032883,.0140237,.0022707,.0005643,-.0005267,-.0003828,.0002456,.0005308,.0001002,-.0006436,.0001569,-2.50e-06,-.0001492,-.0001041,-.0000681,.0000109,.0042981,.0218249,-.0002414,-.0005912
359,.0085939,-.015277,-.0074233,-.0041864,-.0044302,-.0062832,.0012862,.012718,.0045356,.0300276,.0045379,-.0184969,-.0004926,.000197,.0003999,.0002791,.0003048,.0001206,-.0001689,-.0002953,-.000081,-.00057,-.0000583,.0003228,.0071002,-.001498,-.0000961,.0000541
360,.0050314,-.0279881,-.0102259,-.0153712,-.0119363,-.0559984,-.0022877,-.0035322,-.0060045,-.019843,.0071455,-.0068573,-.0003953,.000315,.0003863,.000578,.0005082,.0011265,-.000048,-.000048,.0002842,.0004567,-.0002407,.000077,-.0182775,-.1295901,.0004946,.0025051
361,.0053281,.0094153,-.0049643,-.002447,-.0004807,-.0241731,-.0099521,.0076472,.0030124,.0001664,-.002506,.0172945,-.0003206,-.0003522,.0001461,.0001915,-.0001703,.0005259,.0004474,-.0003218,-.0003132,.0000992,.0002667,-.0003206,-.0095625,.0079033,.0000561,-.000178
362,.00315,-.0153142,-.0118822,-.0017069,-.0060831,-.0189425,.0018923,-.0009427,-.003023,.0054713,.0076571,.0020392,-.0001877,-.0000274,.000398,.0001264,.0001328,.0003726,-.0001791,-.0002015,.0000889,-.0000848,-.000295,-.0000408,-.0082889,-.0293958,-.0000422,.0001444
363,.0100519,.0144567,-.0120144,.0043206,-.0059296,-.0177194,-.0035842,.0094312,-.0033763,.0006031,.0030562,.0105861,-.0005383,-.0004979,.0004577,.0000475,.0001832,.0002415,-.0000304,-.0003631,.0001156,.000059,6.39e-06,-.0003236,-.0117964,.0216784,.0001941,-.0008366
364,.0085832,.0177438,-.0146407,-.0036754,-.0156935,-.0191303,-.0083366,-.0161906,-.0058743,.000022,.0137666,.0069376,-.000472,-.0006378,.0005322,.0003002,.0005252,.0003791,.0000495,.0000491,.0003056,.0002432,-.0003569,-.0002251,-.0221952,-.0142929,.0005836,.0001087
365,.0098623,-.0032495,-.0066386,.0171096,-.0023135,.0069353,-.0017052,.008175,-.0030801,.0012096,.001858,-.0068844,-.0003012,-.0001208,.0002878,-.0002291,.0000432,-.0001617,-1.91e-07,-.0003451,.000029,.0001715,-.0000423,.0000358,-.0020171,.0232955,.0000164,-.0006496
366,.0177364,-.0283134,-.0008497,.0039347,.0060136,-.0621133,-.0019773,.016497,.0065002,-.0274412,.0044084,-.0100145,-.0008053,.0003708,.0001535,.0000586,-.0003043,.0011556,.0000644,-.0004484,-.0003333,.0006447,-.0000947,.0002461,.0318316,-.1074507,-.0013197,.0020273
367,.0100061,-.0025884,-.0065443,.0028845,-.0046291,-.0352005,-.0071472,.0063974,.0066818,-.0055248,.0063278,.0049608,-.0003974,-.000208,.0002735,-.0000455,.0001561,.0006829,.0002285,-.0003644,-.0001466,.0003855,-.0002029,-.0002246,.004695,-.0290709,-.0000888,.0002261
368,.010041,-.0119957,-.0104136,-.0063753,-.0083372,-.0217717,-.0071494,.0061603,-.0014223,.0022793,.0077441,.0003464,-.0004843,.0000511,.00041,.0002954,.0002501,.0005089,.0001895,-.0002371,.0000424,.0000106,-.0001555,-.000129,-.0095375,-.0313567,.0002522,.0004999
369,.0137166,.0025133,-.0087596,-.0072069,-.0066264,-.0057196,-.0024815,.014655,-.0009244,.0199078,.0035787,.0151922,-.000547,-.0002701,.0003163,.0003034,.000294,.0001422,-.0000924,-.0004472,7.59e-06,-.0001725,-3.00e-06,-.000349,-.0014966,.0393418,-.0000244,-.0007931
370,.0066652,.0068632,-.0116036,.0009585,-.0061388,-.031964,-.0020715,.0052924,-.0037109,.0012769,.0060638,.0118354,-.000356,-.0003079,.000419,.0000526,.0001967,.000574,-.0002405,-.0002774,.0001557,.0001467,-.0002563,-.0003499,-.0107959,-.0057376,-.0000814,-.000162
371,.0181619,.0051414,-.0105754,.0149147,-.0021418,-.0299287,.0033025,.035309,.0028257,-.013412,.0094479,-.0068971,-.0006012,-.0002922,.0005354,-.0001821,.0000275,.0005954,-.0001983,-.0009826,.00003,.0004181,-.0004901,.0000304,.0210208,.0051274,-.0006966,-.0004129
372,.0026609,-.0113291,-.0090744,.0081224,-.0037742,-.0374064,-.0063579,.0043052,-.000647,-.011255,.0041822,.0159722,-.0002584,.0001747,.0004384,-.0000369,.000097,.0008406,.0000555,-.0002397,-.0000108,.0005215,-.0001067,-.0004248,-.0130104,-.0315908,.000215,.0008354
373,.0105272,-.0201606,-.0012747,-.000132,-.0011264,-.0566521,-.0050832,.0024384,.0050948,-.0224857,.0100989,.0097687,-.0004613,.0003087,.0000374,.0001526,-.0000155,.0010845,.0002596,-.0002357,-.0000977,.0007057,-.0002628,-.0004186,.0182366,-.0872233,-.0005403,.0015972
374,.0165545,-.0299309,-.0109474,-.0032092,-.0097438,-.0251389,.0016631,.0026527,.0001685,-.0102694,.0017811,.0037682,-.0006871,.0004614,.0004487,.000211,.0004351,.0004208,-.0000836,-.0001598,.0000956,.000408,.0000215,-.0000924,-.000524,-.0621276,.0002302,.001249
375,.0169166,.0044502,-.0051424,.007654,-.0099709,-.0288953,.0021992,.0210542,.0016834,-.013581,.0049047,-.0041248,-.0006957,-.0004714,.0002469,-.0000232,.0004878,.0004003,-.000337,-.000603,.0000346,.0004663,-.0001132,.0000289,.0105906,-.0134426,-.0003766,-.000202
376,.0131407,-.0271763,-.007707,-.0138466,-.0028054,.0223074,.0053938,-.0042062,.0010516,.0071901,.0043021,-.0036731,-.0005347,.0004051,.0003584,.0004394,.0001336,-.000407,-.0004432,-.0000415,-.00004,.0000346,-.0002687,.0000603,.0133758,-.0194048,-.0007947,.0004909
377,.0078498,-.0068113,-.0111427,.0040517,-.006227,-.0284218,-.0087661,.0142101,-.0014078,-.0021452,.0082922,.0074679,-.0003535,-.0000785,.0003837,.0000168,.0001787,.0004536,.0002339,-.0005261,.0001061,.0001293,-.000253,-.0002796,-.0114015,-.0116486,.0002959,-.0002845
378,.0184036,.0059233,-.0116854,.0007126,-.0116657,-.0133377,.0011478,.0097223,.0069232,-.0017776,.0082692,.0153933,-.0005926,-.0003812,.0005022,.0000887,.0004163,.0001906,-.0002775,-.0003274,-.0002011,.0001658,-.0002171,-.0002678,.0113927,.0166361,-.0003699,-.0005311
379,.0097749,.0140576,-.0107983,-.0018806,-.0093411,-.0136959,-.0078995,-.0045447,.0015749,-.0014955,.0073965,.0096324,-.0005817,-.000632,.0003916,.0002201,.000308,.0003306,.0001557,-.0000178,-.0001042,.0002155,-.0001315,-.0002491,-.0092926,.0020734,.0000379,-.0001326
380,.0095751,.0015028,-.0081521,-.0126713,-.0078816,-.0029377,-.0067698,-.0030313,.0028865,.0198285,.0057286,.0116896,-.0003982,-.0002612,.0002355,.0004363,.0002955,-.0000491,.0001264,-.000109,-.0000442,-.0002841,-.0000542,-.0002784,-.0046133,.0143807,.0001608,-.0005455
381,.017265,.0078331,-.0064097,.0082832,.0017116,-.0151944,.0036181,.0174305,.0017357,-.0017479,.0081517,.0104269,-.0004382,-.0004905,.000302,-.0001156,-.0000534,.0002703,-.0002328,-.0005762,-.0000301,.0001607,-.0002901,-.0002669,.0260724,.0270314,-.0007425,-.0010181
382,.0035927,.0024238,-.008062,.0175364,-.0068417,.0076796,-.0046479,-.0000353,.0010264,-.0255008,.0046067,.0076698,-.0001037,-.0003255,.0003178,-.0002183,.0001393,-.0002528,.0000781,-.0001399,-.0000851,.0007228,-.000101,-.000207,-.0103258,.0097735,.0002454,-.0004207
